comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
6.107789,4.044162,3.7202466,2.488624,2.8086495,6.2700233,2.3416018,4.1798143,1021245_F.jpg
5.9499483,3.921796,3.713481,2.344283,2.790291,6.5411773,2.18326,4.0322294,1021246_F.jpg
3.371511,2.649165,2.5609345,1.4542263,1.8747486,4.520481,1.3316522,2.5457716,1021247_F.jpg
4.41002,3.4448361,2.8710003,1.8892299,2.3493447,5.492629,1.5676632,3.375475,1021248_F.jpg
4.0044794,2.764843,2.9780946,1.6246103,2.1028576,4.87623,1.6144705,2.7633522,1021249_F.jpg
3.3826919,2.832018,2.536421,1.4433169,1.7998877,4.393387,1.3088343,2.4921298,1021250_F.jpg
6.921306,6.6141644,5.1141877,2.867208,2.8647385,10.405735,2.3734117,6.1493654,1021251_F.jpg
4.2230873,4.200492,3.8859782,1.7530981,1.7513759,6.306544,1.4281161,3.7959948,1021252_F.jpg
2.7373712,2.3937368,2.5356498,1.183279,1.5193276,3.6557705,1.1139668,2.108608,1021253_F.jpg
4.5227413,3.7421393,4.1211176,1.6702324,1.685341,6.0759115,1.6825575,3.6892543,1021254_F.jpg
6.490493,5.7251163,4.5285997,2.8612041,2.904997,9.55231,2.4409523,5.516751,1021255_F.jpg
5.272093,4.067421,4.0800686,2.1857877,2.2374182,7.7200713,2.124937,4.0936956,1021256_F.jpg
2.665029,2.0747128,2.3400593,1.17447,1.9751041,2.8814006,1.2103965,2.1578007,1021257_F.jpg
3.1523936,2.4042854,2.666373,1.2999144,1.809958,3.921542,1.3617985,2.4636192,1021258_F.jpg
7.0061536,5.0486774,5.1843886,2.9736195,2.4098687,8.284769,2.350357,5.781512,1022001_F.jpg
5.459266,3.5912585,4.3806057,2.0950785,1.8934319,6.24547,1.7222949,4.4279976,1022002_F.jpg
4.983341,3.469314,4.0596766,1.9475229,1.8489293,6.40394,1.7858727,3.7941368,1022003_F.jpg
5.426246,4.563859,4.9398537,2.2860472,2.504567,7.778228,2.169203,4.6241455,1022004_F.jpg
4.0282173,3.8425045,3.841346,2.06685,1.9239128,6.015109,1.3661942,3.7765195,1022005_F.jpg
2.8041625,2.3847952,2.6722856,1.266485,1.63795,3.748251,1.0328965,2.3976011,1022006_F.jpg
4.839542,3.277471,4.8835564,1.8292477,1.7775893,6.508379,1.8665476,3.7501998,1022007_F.jpg
7.0690575,5.659219,6.259245,2.7604032,1.9736762,10.49774,2.221804,5.7211976,1022008_F.jpg
3.521577,2.7442763,3.278757,1.4069453,1.4414004,4.673567,1.1160612,2.81853,1022009_F.jpg
7.1125784,5.09888,5.6124687,2.901905,2.1619508,9.201311,2.3900537,6.088758,1022010_F.jpg
4.2312155,3.7237718,3.8153043,1.9374378,1.6397449,6.113808,1.4333241,3.8590066,1022011_F.jpg
3.8120265,3.5229557,3.2653391,1.6986251,1.7947342,6.076072,1.3738594,3.2131748,1022012_F.jpg
2.9939609,2.3945022,2.6617508,1.2590618,1.5239189,4.102335,1.1442397,2.2404602,1022013_F.jpg
7.6963573,8.016877,6.8947477,3.6764162,2.1993933,13.091018,2.7902985,6.556179,1022014_F.jpg
6.4628115,5.346465,6.2660255,2.5786185,1.7315041,10.160368,2.5026426,4.7307324,1022015_F.jpg
5.327548,4.9810305,5.187653,2.2364635,1.5887514,8.859293,1.9657419,4.2394476,1022016_F.jpg
6.6210413,5.4114094,5.715736,2.650412,2.1705084,10.040075,2.2723584,5.187301,1022017_F.jpg
3.7132955,3.166532,3.3807454,1.5360653,1.6295712,5.621208,1.3028672,3.0910378,1022018_F.jpg
7.6241727,6.375263,6.7446547,2.9163365,2.1360636,12.250114,2.6785512,6.7142887,1022019_F.jpg
3.7070117,3.3166504,3.461332,1.5396047,1.3811913,5.875308,1.2643533,3.333888,1022020_F.jpg
7.0376406,5.458616,6.3928185,2.7190495,1.9387761,10.73561,2.3745065,5.8903017,1022021_F.jpg
8.455678,6.4110327,7.3883805,3.2189972,1.9836996,12.210585,2.6949487,7.2239513,1022022_F.jpg
4.59107,3.6955566,4.5069346,1.7346352,1.1452758,6.7821426,1.3793436,3.9164207,1022023_F.jpg
7.7992916,5.0682755,7.324438,2.6308832,1.7712543,10.537674,2.5383897,6.1011143,1022024_F.jpg
8.563996,6.781437,7.7467103,3.386447,1.8588867,12.891539,2.6355119,7.7465754,1022025_F.jpg
4.295641,3.4852686,4.2824936,1.5959082,1.1130126,6.545573,1.3278985,3.704928,1022026_F.jpg
6.439398,5.3096538,6.034007,2.4940624,1.3006272,9.545998,1.8534751,5.8173323,1022027_F.jpg
5.5872383,5.220715,5.098948,2.307012,1.3486031,8.784777,1.4369603,5.4394064,1022028_F.jpg
4.9449596,3.6960936,4.168938,1.92153,1.6159267,6.4345403,1.5934637,4.0265274,1022029_F.jpg
3.019424,2.5635958,2.5246916,1.3145949,1.5398811,4.060953,1.0636683,2.432681,1022030_F.jpg
6.0485077,3.7778058,5.0470424,2.0225558,1.7924129,7.685272,2.2631834,4.105994,1022031_F.jpg
4.324656,3.0838318,3.7913404,1.6263558,1.6347002,5.1962876,1.4488758,3.2671673,1022032_F.jpg
4.472823,3.0723608,3.6885746,1.7278633,1.7694166,5.242,1.4658434,3.2700503,1022033_F.jpg
5.546344,5.469967,4.9388494,2.585999,2.3782487,9.631383,2.4833612,5.325779,1022034_F.jpg
5.317383,4.5426893,5.0665545,2.1296597,2.0729203,8.788502,2.594191,4.401867,1022035_F.jpg
3.3788908,3.2711039,3.4046528,1.6211976,1.667954,5.609416,1.441317,3.1580205,1022036_F.jpg
3.721283,3.1921124,3.5395637,1.7015643,1.8892643,5.394928,1.6385196,3.608269,1022037_F.jpg
3.9498315,3.0872264,3.7070563,1.651567,1.9627137,5.4285936,1.7445221,3.7147737,1022038_F.jpg
6.3213983,4.644255,4.3076324,2.6460056,2.6789527,8.713474,2.3931804,4.918234,1022039_F.jpg
2.877119,3.7129884,1.8116229,1.8304951,2.000589,5.2535715,0.9996831,3.2490613,1022040_F.jpg
4.2141175,5.3495216,2.307708,2.6177611,2.590879,7.5311537,1.2317238,5.077837,1022041_F.jpg
2.1512344,2.192057,1.8480009,1.0396351,1.5601606,2.7984388,0.8660526,1.8517784,1022042_F.jpg
3.4314032,2.828018,2.795107,1.4974216,1.7699289,5.0794373,1.3634354,2.7995234,1022043_F.jpg
5.25795,4.782051,3.367636,2.470456,2.41366,7.285816,1.6500211,4.596732,1022044_F.jpg
5.781898,3.2546759,4.2971606,2.1180987,2.440534,7.386997,2.4686913,3.7991214,1022045_F.jpg
3.465419,3.769046,2.4376364,2.022517,1.9268581,5.0492864,1.1258333,3.6248531,1022046_F.jpg
4.0500216,3.1426387,3.4314668,1.7729015,1.742197,5.1769543,1.5514493,3.2657666,1022047_F.jpg
2.2983427,2.2030349,2.0729077,1.0789275,1.5020437,2.8464293,0.87286603,1.9553969,1022048_F.jpg
3.3126605,3.0990126,2.910094,1.6216179,1.5442204,4.484051,1.1170669,3.0845213,1022049_F.jpg
5.2409954,3.6427991,4.9680667,2.1040874,1.6610293,7.226383,1.8699598,3.775652,1022050_F.jpg
3.4230304,2.8982244,3.2377725,1.4910566,1.4504294,4.738922,1.1803763,2.8368483,1022051_F.jpg
4.608775,4.1416473,4.386183,2.075785,1.482887,6.8846426,1.4217857,3.9819517,1022052_F.jpg
6.847906,5.1741242,5.184822,3.0051575,2.0102735,8.359212,1.8602581,5.770638,1022053_F.jpg
6.0059,4.5211344,4.7105875,2.548705,1.8592379,7.453202,1.7075087,5.2619734,1022054_F.jpg
6.258507,4.963522,5.5421996,3.1201398,2.989922,7.9274607,2.6513667,6.364377,1022055_F.jpg
3.6478267,3.7290225,3.5679502,2.1155832,2.16047,5.263091,1.3413562,4.204801,1022056_F.jpg
3.0823255,2.6466103,3.0294712,1.3168525,1.5538139,4.0230145,1.1523457,2.7974353,1022057_F.jpg
4.383949,3.6286907,4.4136877,1.8784096,1.7409039,5.794077,1.6497205,4.188151,1022058_F.jpg
4.457483,3.4397798,4.547311,1.7545749,1.6645503,5.88302,1.7581291,4.024578,1022060_F.jpg
6.703958,5.1161995,5.9184384,2.9817247,2.5192773,8.342567,2.7981744,6.5083323,1022061_F.jpg
4.1430626,3.954131,3.8751893,2.0933697,1.8843921,5.8947797,1.4287362,4.403207,1022062_F.jpg
4.8026276,4.7731304,4.4406233,2.4667282,2.2493446,7.084281,1.765074,5.6113677,1022063_F.jpg
3.908194,3.4285183,3.8396115,1.6917832,1.6759566,5.921096,1.7594644,3.4230475,1022064_F.jpg
4.2125235,3.616041,3.7054322,1.9860342,1.865889,6.0459356,1.7287836,3.6866665,1022065_F.jpg
2.6744833,2.3998795,2.521409,1.2174962,1.5192834,3.7495027,1.1009443,2.286867,1022066_F.jpg
5.6236057,4.541055,4.60999,2.4787836,2.3098664,7.983964,2.6169062,5.176835,1022067_F.jpg
5.9858413,4.528122,4.659298,2.5897577,2.4087553,7.8690057,2.6117692,5.2268934,1022068_F.jpg
5.4342155,4.8141503,4.794025,2.461803,2.279346,8.362452,2.402507,5.1516185,1022069_F.jpg
5.319222,4.0125313,4.134737,2.098803,2.1780436,7.157589,2.2468777,4.4776525,1022070_F.jpg
5.0556946,4.0858564,4.2325706,2.1477294,2.3433132,7.4232845,2.2956572,4.545494,1022071_F.jpg
6.1059237,5.239958,4.807209,3.0690134,2.754612,7.7674017,2.4419277,5.936599,1022074_F.jpg
5.544733,4.3651595,5.0799685,2.4631295,2.385789,7.2943873,2.3821516,5.299554,1022075_F.jpg
5.4925632,4.638672,4.776202,2.5452332,2.4799376,7.420347,2.2601142,5.545787,1022076_F.jpg
5.4961147,3.9166386,4.8187847,2.3282685,2.5231438,6.956349,2.420803,5.03277,1022077_F.jpg
5.87241,4.565181,4.9464297,2.7577808,2.7941751,7.501149,2.5590632,5.673242,1022078_F.jpg
5.499825,5.540816,4.6903353,3.0917554,2.6185946,7.6702642,2.0306435,6.2321978,1022079_F.jpg
5.9987526,4.75128,5.3695717,2.6908207,2.397799,7.722063,2.370522,5.649092,1022080_F.jpg
6.8601685,4.5909185,5.594425,2.8684943,2.6198623,8.174095,2.8294802,5.656557,1022081_F.jpg
6.0546894,4.1040936,5.087105,2.51628,2.286001,6.8953404,2.3404794,4.829248,1022082_F.jpg
6.5159864,5.0218654,5.2580743,2.9718351,2.473319,7.6984577,2.3931162,5.834143,1022083_F.jpg
6.22351,5.045413,5.753132,2.8902478,2.5330198,8.348892,2.6944227,6.312959,1022084_F.jpg
5.7267895,4.883811,5.092187,2.849358,2.6675122,7.6515794,2.2739098,6.079986,1022085_F.jpg
6.5266004,5.095172,5.8360987,3.1048717,2.591314,8.399477,2.6876886,6.330784,1022086_F.jpg
2.488675,2.5484138,2.3747568,1.2746933,1.5436713,3.442081,0.8929801,2.5026932,1022087_F.jpg
6.0040073,5.176409,5.543442,2.8776388,2.431567,8.620604,2.357095,6.4257045,1022088_F.jpg
5.831236,4.4638042,5.644953,2.5507581,2.3401835,7.7290697,2.4381428,5.7239904,1022089_F.jpg
2.5001366,2.4573417,2.3419037,1.2183726,1.5702559,3.4662378,0.82794034,2.5211945,1022090_F.jpg
6.0057864,4.5785685,5.7655506,2.7103338,2.425367,7.9261227,2.50563,5.885236,1022092_F.jpg
4.541895,3.6203756,4.096389,1.7708932,1.4509004,6.271066,1.501342,4.0222764,1022094_F.jpg
3.0176213,2.463518,3.055394,1.056185,1.1556823,3.9405107,1.0106201,2.4971576,1022095_F.jpg
4.0174804,3.3838181,3.675583,1.799563,1.5428586,5.6961083,1.3422871,3.6920705,1022096_F.jpg
7.025181,5.2148185,5.736684,2.8247185,2.1242704,9.368671,2.3660283,5.968896,1022097_F.jpg
1.9709146,2.0308657,1.7682769,1.0061414,1.5977129,2.3770428,0.7758242,1.7121156,1022098_F.jpg
4.5549855,4.732513,3.632604,2.3928494,1.8510135,7.06944,1.2152483,4.907892,1022099_F.jpg
4.3028393,3.2625513,4.07747,1.7281435,1.4339217,5.934848,1.535959,3.5053997,1022100_F.jpg
4.221038,3.0145352,3.9796913,1.7211682,1.5332026,5.665028,1.5297422,3.3735275,1022102_F.jpg
2.8854012,2.6044788,2.7765734,1.1827245,1.2915769,3.9657066,1.0036912,2.4907436,1022103_F.jpg
5.224743,3.7854142,4.82719,2.0671139,1.4936239,7.1539006,1.578221,4.2393894,1022104_F.jpg
7.441268,4.9564843,6.346678,2.9480915,2.0652828,10.011315,2.489492,5.9465404,1022105_F.jpg
4.784693,3.8918777,4.310028,2.0433288,1.6411656,7.0247383,1.4728696,4.1250973,1022106_F.jpg
6.483267,5.2130246,5.5077133,2.820966,2.0249393,9.477516,1.9459314,5.85818,1022107_F.jpg
3.8167238,3.1931682,3.4912162,1.6736641,1.4723579,5.4063025,1.2510405,3.2578974,1022108_F.jpg
5.937297,4.5962114,5.2628145,2.4718149,1.8335708,8.620721,1.8463236,4.863291,1022109_F.jpg
6.167851,4.8022923,5.1458635,2.7050686,1.9046454,8.911724,1.7773871,5.2987576,1022111_F.jpg
5.397224,5.0948343,4.9473433,2.4544597,1.1668756,8.920378,1.7296443,4.6543326,1022112_F.jpg
7.570699,6.4358664,6.8801546,2.9806418,1.3357948,12.23259,2.3776379,6.2423015,1022113_F.jpg
6.0024614,5.0552883,5.5818567,2.290762,1.1008618,9.349079,1.9864957,4.60573,1022114_F.jpg
4.0332136,3.0366726,3.3522778,1.7660365,1.7456088,5.1573267,1.4061904,3.2947423,1022115_F.jpg
7.0404463,5.0364156,5.4458714,3.1559944,2.1933956,8.517517,2.5502687,5.732294,1022116_F.jpg
4.211397,3.0468688,3.691966,1.782085,1.620015,5.41149,1.6033345,3.3448257,1022117_F.jpg
4.395254,3.2292795,3.5944629,1.7807128,1.6854367,5.702145,1.577014,3.4184232,1022118_F.jpg
5.768346,4.6900034,5.373516,2.4078274,1.9199252,8.641175,2.0933747,4.859572,1022119_F.jpg
6.8673463,6.2628555,5.8204927,3.1060512,2.3056884,11.079464,2.7218537,5.9291673,1022120_F.jpg
6.3347855,6.5149174,5.287554,3.0628247,2.3916645,10.724014,2.4905157,5.9386787,1022121_F.jpg
4.1116424,3.9057114,3.8060012,1.831208,1.7529371,6.946356,1.552949,3.6902263,1022122_F.jpg
6.801822,5.7629733,5.8094378,2.766077,2.3330972,10.586805,2.5020766,5.8239813,1022123_F.jpg
6.309887,4.6417313,4.914196,2.535121,2.3505003,8.896915,2.292746,4.9994802,1022124_F.jpg
3.964241,4.216888,3.2118745,2.0179164,1.8904939,6.46244,1.217917,3.8719845,1022125_F.jpg
3.9317536,3.479331,3.824721,1.9467291,1.7612379,5.8643217,1.3513782,3.7726421,1022126_F.jpg
6.105275,5.238157,5.781206,2.914299,2.2062902,9.631639,2.5162494,5.960873,1022127_F.jpg
6.0053477,5.306365,5.443146,2.7104383,2.3649492,9.330546,2.607296,5.823826,1022128_F.jpg
4.8703732,4.715513,4.2899632,2.4221766,2.107758,7.991131,2.0250616,4.887838,1022129_F.jpg
3.436026,2.8739471,2.997263,1.5939579,1.8888084,5.0320525,1.4788514,2.9880505,1022130_F.jpg
4.012919,3.1163895,3.29532,1.8124331,2.0721657,5.5158806,1.6870034,3.530563,1022131_F.jpg
5.7849646,4.6808276,4.259676,2.4449615,2.3437722,7.9998116,2.4210827,4.727849,1022132_F.jpg
4.327286,3.390461,3.9197168,1.8644719,1.8848054,6.298212,2.0196896,3.5971482,1022133_F.jpg
3.910062,3.5074334,3.24691,1.6867731,1.878927,5.9528036,1.434189,3.2272005,1022134_F.jpg
3.3488016,3.12743,3.115714,1.6078863,1.8008127,4.760314,1.4137216,3.1728387,1022135_F.jpg
6.6897025,5.0403814,4.7613025,2.6684422,2.5755289,9.874001,2.4146514,5.30519,1022136_F.jpg
5.374195,4.5307875,4.4067745,2.5074182,2.4055204,6.90822,2.4260182,4.679859,1022137_F.jpg
5.713445,4.011114,3.7627997,2.4312177,2.5850527,6.81978,2.231033,4.7746468,1022138_F.jpg
3.017262,2.4704847,2.586954,1.2889147,1.5877968,4.159136,1.2679935,2.4861279,1022139_F.jpg
4.9328284,4.320716,3.6292179,2.2793353,2.0942874,6.093301,1.6035981,4.5323305,1022140_F.jpg
8.859493,7.446165,8.329132,3.3329375,1.221129,13.805421,2.798078,6.8819056,1022141_F.jpg
2.2217484,2.048506,1.9461067,1.1205974,1.6557616,2.4748058,0.7857651,1.8880134,1022142_F.jpg
7.7843547,6.388634,7.466198,3.0458229,1.3089545,11.941746,2.3548262,6.304135,1022143_F.jpg
6.9615,7.512088,6.584446,3.7021198,1.6348423,11.618837,2.0248706,7.1457286,1022144_F.jpg
4.759068,5.1249537,3.4804657,2.613107,2.3448186,7.8638477,1.4942889,5.2719545,1022145_F.jpg
3.469615,2.7875423,3.209597,1.3293295,1.4383616,4.931456,1.2713472,2.7441313,1022146_F.jpg
5.5291433,2.221133,5.1252346,1.7049972,1.9109746,6.4241943,2.483911,3.1428723,1022147_F.jpg
5.7969656,4.5385466,5.5732794,2.372171,2.063613,7.534565,2.205752,5.4499173,1022148_F.jpg
3.4649496,2.7965052,3.4309745,1.3605444,1.514071,4.537813,1.2240629,3.0473766,1022149_F.jpg
4.2831945,4.483432,4.105354,2.3128884,1.684971,6.945089,1.7292979,3.9510946,1022152_F.jpg
4.7135267,3.6941795,4.6341753,1.8723195,1.6611297,6.896414,2.0991592,3.4942703,1022153_F.jpg
5.478256,4.7626424,3.9849992,2.465311,2.633648,7.9620967,2.223066,4.7389956,1022154_F.jpg
4.7305846,4.3316135,3.444009,2.2712183,2.5185752,6.945833,1.8395541,4.3095074,1022155_F.jpg
3.251495,2.9878783,3.0557232,1.4756539,1.5299313,4.7674193,1.2378654,2.7952318,1022157_F.jpg
4.091078,3.2016094,3.7829714,1.6238717,1.7553856,5.6764116,1.5843675,3.2658129,1022158_F.jpg
2.306296,2.315108,2.182959,1.2264526,1.6380091,3.277019,0.97194856,2.2256827,1022159_F.jpg
4.662504,3.2366915,4.359488,1.8172584,2.0859325,5.868674,2.1339455,3.6522593,1022160_F.jpg
3.6326785,3.9685302,3.3401618,1.985414,1.911071,5.466218,1.4274571,3.6727061,1022161_F.jpg
4.7014775,4.622717,4.160816,2.2348769,2.2567234,6.6966767,1.8707025,4.6224704,1022162_F.jpg
3.5032046,3.4763696,3.2850943,1.7049406,1.6481447,5.758319,1.3587295,3.4229643,1022163_F.jpg
4.975808,4.8673897,4.329322,2.410208,1.9308038,7.9542384,1.8143519,4.9326735,1022164_F.jpg
5.0965548,3.4538858,4.6725335,1.8191022,1.7043972,7.2016945,2.0780237,3.912872,1022165_F.jpg
6.8520527,6.2708845,5.6433315,3.1976242,2.478074,10.3108425,2.6142352,6.8374987,1022166_F.jpg
2.9840493,2.8538105,2.6519341,1.4108474,1.5580053,4.4707623,1.1367973,2.5254798,1022167_F.jpg
5.2656817,4.4619417,4.471526,2.1926813,2.0363245,7.727668,1.7517027,4.304987,1022168_F.jpg
6.937007,5.9092717,5.6025133,2.9211092,2.6360116,10.663134,2.3283792,5.762001,1022169_F.jpg
4.7866535,4.125977,4.6846294,2.1389244,2.1710734,6.7671003,1.9095105,4.453079,1022170_F.jpg
4.718998,4.132682,4.5755014,2.122737,2.016529,6.5419507,1.8725947,4.282614,1022171_F.jpg
4.0579057,3.4014218,3.9606876,1.8297087,2.0050616,5.5357833,1.5936084,3.638332,1022172_F.jpg
4.823397,4.076521,4.607518,2.1727087,2.1962974,6.6509347,1.9126235,4.3112097,1022173_F.jpg
4.6677303,4.6443577,4.213044,2.446919,2.451891,7.010209,1.7069473,4.7594614,1022174_F.jpg
3.7070808,3.468616,3.8619165,1.6801082,1.412796,5.3789625,1.2426732,3.2661123,1022175_F.jpg
6.6077604,5.8917513,6.6660366,3.0065198,1.497766,9.861328,2.3617568,5.7745247,1022176_F.jpg
6.389315,5.1124797,6.591189,2.721949,1.8743384,8.855125,2.4852111,5.017726,1022178_F.jpg
3.8204412,3.437461,3.3590772,1.6095238,1.5697649,5.6219387,1.3488727,3.2521791,1022179_F.jpg
3.8520522,3.4383738,3.8943481,1.5866642,1.4841928,5.5278835,1.2611184,3.7994738,1022180_F.jpg
6.62391,4.633158,5.7106094,2.5680404,2.002664,8.518885,2.067269,5.5546904,1022181_F.jpg
6.1854463,4.702768,5.8752365,2.6465487,2.1452754,8.261454,2.3961375,5.858693,1022182_F.jpg
7.3723454,5.6070504,5.645737,2.725041,2.4073005,10.432091,2.3130138,5.802934,1022183_F.jpg
6.713836,5.250992,6.0905037,2.9280415,2.4771712,9.471121,2.764258,6.7342863,1022184_F.jpg
4.3182592,3.3060465,4.123597,1.6582291,1.4662411,5.669705,1.3561336,3.5654728,1022185_F.jpg
4.367279,3.4427853,4.2294087,1.8311774,1.6893418,5.8668723,1.5999715,3.9583163,1022186_F.jpg
6.7641993,4.7950754,5.8807516,2.7271364,2.1768289,8.631926,2.1405797,5.665697,1022187_F.jpg
6.7491965,5.3548946,6.3275976,2.9883692,2.2929826,8.767481,2.4375675,6.472391,1022188_F.jpg
7.1174583,4.8746414,5.5265083,2.738833,2.5806198,8.956915,2.2149925,5.843102,1022189_F.jpg
7.2993894,5.572908,6.300715,3.0798712,2.5992618,9.345116,2.721438,6.780222,1022190_F.jpg
2.657089,2.7305765,2.3150043,1.3752296,1.6323512,4.0601764,1.0548377,2.5647326,1022191_F.jpg
4.566419,4.568297,4.067552,2.1963034,1.8210504,7.2378764,1.6824099,4.663657,1022192_F.jpg
6.019107,5.0006585,5.293721,2.5265121,2.3623648,8.756947,2.4309208,5.6052,1022193_F.jpg
5.223312,4.7609434,4.6849947,2.174242,1.8591803,7.959149,1.781509,4.991405,1022194_F.jpg
5.340602,3.9865522,5.0728397,1.8183768,1.7096965,7.366476,2.0460484,4.308364,1022195_F.jpg
6.1769934,5.0207243,5.5591164,2.455103,2.0379047,8.8045845,2.128437,5.539314,1022196_F.jpg
4.93746,3.382824,3.456504,1.9992709,2.5167267,6.2968607,2.4142008,4.167839,1022197_F.jpg
4.5769625,3.1579938,3.3224106,1.8685179,2.3235264,5.4202337,2.2043326,3.8788207,1022198_F.jpg
2.2858136,2.15739,2.0968893,1.0964723,1.6210303,3.0799282,0.99988973,2.1137695,1022199_F.jpg
5.224866,4.0234194,3.569137,2.4385204,2.6441264,7.211068,2.0925736,4.133111,1022201_F.jpg
4.2946525,3.7590272,2.9487314,2.2050738,2.4203453,6.3033648,1.6969317,3.7123926,1022202_F.jpg
3.4890141,3.19423,2.5700006,1.8492899,2.1860743,5.212796,1.343638,3.129785,1022203_F.jpg
1.8525925,1.9013987,1.7581253,0.96754116,1.5571109,2.3509657,0.83631957,1.5870311,1022204_F.jpg
3.925157,3.2618046,3.009124,1.8883252,2.2021859,5.6663265,1.626102,3.1636305,1022205_F.jpg
6.050639,4.753105,4.3186054,2.4273386,2.6728845,8.964952,2.3339996,4.677748,1022206_F.jpg
4.9901752,5.286383,3.290559,2.5856616,2.386751,8.1029,1.6638851,4.8754296,1022207_F.jpg
2.9024868,2.8339937,2.3885913,1.4653581,1.6958089,4.466219,1.2269387,2.50826,1022208_F.jpg
5.7227817,3.8945403,4.042217,2.2576396,2.3559923,7.59711,2.254156,4.255539,1022209_F.jpg
4.225503,2.6563087,3.4609137,1.6438558,1.9078535,5.968721,1.9357688,2.9573164,1022210_F.jpg
4.6787677,4.495385,3.0538282,2.3358698,2.1825037,7.4709578,1.632554,4.567409,1022211_F.jpg
2.06175,2.0233266,1.6540407,1.0842716,1.7445782,2.635571,0.8930726,1.674755,1022212_F.jpg
6.182405,4.512377,4.1476455,2.5150962,2.5968776,8.519772,2.4022183,4.748595,1022213_F.jpg
2.185462,1.9622505,1.8359326,1.013923,1.6009648,2.6908078,0.9232807,1.6591246,1022214_F.jpg
5.16061,2.735111,4.10137,1.7587521,2.070441,6.657653,2.311236,3.1241407,1022215_F.jpg
6.309759,4.3275633,4.526309,2.3119383,2.3019862,8.66626,2.4729307,4.422161,1022216_F.jpg
3.8385048,2.2392735,3.4975328,1.291959,1.632559,4.987549,1.7797129,2.3356304,1022217_F.jpg
2.2534823,1.9427818,1.9509498,1.0508575,1.6896622,2.6185365,0.9544353,1.7610469,1022218_F.jpg
5.3659344,3.9606159,3.5978532,2.5014563,2.6896276,7.1230392,2.1269822,4.378656,1022219_F.jpg
2.9502134,2.8650014,2.4193828,1.4978454,1.7451086,4.484395,1.1721511,2.5521631,1022220_F.jpg
4.39083,2.72119,3.2342465,1.6687841,2.057466,5.654336,1.829874,2.9465098,1022221_F.jpg
3.8023777,3.5686312,2.7129197,1.9236641,2.1041589,5.6176124,1.4207942,3.323115,1022222_F.jpg
3.5118673,2.7429512,2.886494,1.5466866,1.8575401,4.993169,1.5081109,2.6657438,1022223_F.jpg
1.93132,1.9275676,1.811173,0.9348601,1.5083991,2.4130037,0.85240895,1.5699568,1022224_F.jpg
6.0595512,4.8434515,4.535771,2.6089368,2.625217,8.889411,2.3172781,4.955178,1022225_F.jpg
3.108647,2.2758648,2.923361,1.1740484,1.5287652,4.1875954,1.3415229,2.1545758,1022226_F.jpg
3.805843,2.4215324,3.4299922,1.3708475,1.6736592,5.149954,1.6676302,2.505741,1022227_F.jpg
3.4008179,3.6150675,2.6920881,1.9248106,1.9052194,5.5554414,1.2724128,3.474392,1022228_F.jpg
4.63031,4.066362,3.833726,2.2221866,1.6793864,6.755577,1.551108,4.024992,1022229_F.jpg
2.0443716,2.013917,1.7942189,1.0243189,1.635392,2.4274545,0.80110765,1.7037934,1022230_F.jpg
5.1178904,4.1264787,4.2895303,2.2202573,1.6249931,7.0920362,1.7168812,4.28946,1022231_F.jpg
7.1004505,4.8039417,5.2770185,2.8437839,2.2618704,8.437305,2.5702794,5.638382,1022232_F.jpg
5.4803815,4.276714,4.3041954,2.4070218,1.8472434,7.010398,1.8925326,4.6125946,1022233_F.jpg
2.1508884,2.0127468,1.8530014,0.9986663,1.5810716,2.6411011,0.87073326,1.6836224,1022234_F.jpg
6.8997574,4.834301,5.546984,3.1333632,2.1998668,8.316154,2.477313,5.868823,1022235_F.jpg
5.257786,5.1834774,3.7562723,2.8986955,2.3317184,7.6234207,1.6180048,5.506198,1022236_F.jpg
2.3581274,2.4623322,2.2084033,1.1782434,1.4269588,3.330346,0.88306475,2.159682,1022237_F.jpg
7.2659793,4.8990526,5.509745,2.9372208,2.325871,8.826862,2.4805555,5.976323,1022238_F.jpg
4.13784,3.0502906,3.6341321,1.7820654,1.567259,5.438522,1.4791389,3.3109217,1022239_F.jpg
3.7157502,3.1007104,3.1865425,1.84479,1.6804678,5.101839,1.2583423,3.3189049,1022240_F.jpg
6.4030066,3.3465178,5.3832417,2.2644298,1.9717288,7.4668484,2.4107552,4.321909,1022241_F.jpg
